archive_item,archive_name,issue_code,year,variant,normalized_title,representative_title,source_kinds,confidence,content_kind,clean_reason
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,die hazienda,Die Hazienda,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,die metrostation,Die Metrostation,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,die siedler 4,Die Siedler 4,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,die spedition,Die Spedition,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,dikowsk ru land,"Dikowsk, Rußland",disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,divx 5 2,Divx 5 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,dungeon lords,Dungeon Lords,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,dzial 1,dzial 1,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,dzial 2,dzial 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,dzial 3,dzial 3,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,dzial 4,dzial 4,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,dzial 5,dzial 5,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,el coro mexiko,"El Coro, Mexiko",disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,erfahrung display,ERFAHRUNG display,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,fire department 2,Fire Department 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,flip mysz inv,flip mysz inv,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,full spectrum warrior,Full Spectrum Warrior,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,gammakorrektur,Gammakorrektur,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,gooka,Gooka,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,grand theft auto,Grand Theft Auto,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,grayout grenade,grayout grenade,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,grayout gun,grayout gun,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,grenade name,grenade name,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,gtr fia gt racing,GTR FIA GT Racing Game,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,halo 2,Halo 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,health digit,health digit,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,ikonka na zakladce 1 naboj,ikonka na zakladce 1 naboj,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,ikonka na zakladce 1 pistolet,ikonka na zakladce 1 pistolet,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,ikonka na zakladce 2 karabin,ikonka na zakladce 2 karabin,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,ikonka na zakladce 3 naboj,ikonka na zakladce 3 naboj,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,ikonka na zakladce 4 luneta,ikonka na zakladce 4 luneta,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,increase stack undr mouse,increase stack undr mouse,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,inv load parent,inv Load parent,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kaufzeit,Kaufzeit,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,knights of honor,Knights of Honor,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kochmeister pfanne 2 xs,Kochmeister Pfanne 2 XS,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kompas bots,kompas bots,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kompas busola,kompas busola,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kompas damage,kompas damage,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kreska 1,kreska 1,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kreska 2,kreska 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kreska 3,kreska 3,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kreska 4,kreska 4,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kreska 5,kreska 5,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kreska 6,kreska 6,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kreska 7,kreska 7,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kreska 8,kreska 8,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kreska 9,kreska 9,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kreska na prawym shopie,kreska na prawym shopie,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kreska na srodkowym oknie nizsza,kreska na srodkowym oknie nizsza,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kreska na srodkowym oknie wyzsza,kreska na srodkowym oknie wyzsza,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kreska10,kreska 10,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kreska11,kreska 11,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,kult heretic kingdoms v 1,Kult Heretic Kingdoms v 1,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,lcd panel 1,LCD panel 1,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,lcd ramka lewa,LCD ramka lewa,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,lcd ramka prawa,LCD ramka prawa,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,left arrow,LEFT ARROW,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,leisure suit larry,Leisure Suit Larry,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,light digit,light digit,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,linseneffekte,Linseneffekte,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,mapauswahl,Mapauswahl,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,mapzeit,Mapzeit,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,maximale anzahl der npcs,Maximale Anzahl der NPCs,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,minus details,minus Details,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,minus gewehre,minus GEWEHRE,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,minus kampf,minus KAMPF,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,minus kraft,minus KRAFT,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,minus machinenpistolen,minus MACHINENPISTOLEN,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,minus nahkampf,minus NAHKAMPF,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,minus pistolen,minus PISTOLEN,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,minus schottflinten,minus SCHOTTFLINTEN,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,minus schwierigkeitsgrad,minus Schwierigkeitsgrad,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,minus tarnung,minus TARNUNG,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,minus technik,minus TECHNIK,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,mysterious void,mysterious void,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,na ziemie,na ziemie,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,neues spiel,NEUES SPIEL,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,nexus the jupiter incident,Nexus The Jupiter Incident,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,nfs underground 2,NFS Underground 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,num of grenades left,num of grenades left,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,parent follow mouse,Parent Follow Mouse,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,parent keymapper,parent keymapper,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,parent lewego shopa,Parent lewego shopa,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,parent new gb,Parent New GB,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,parent prawego shopa,Parent prawego shopa,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,parent profile,parent profile,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,parent single,parent single,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,parent srodkowego shopa,Parent srodkowego shopa,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,parent testowy,Parent testowy,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,pixelzentrierung,Pixelzentrierung,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,plus details,plus Details,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,plus gewehre,plus GEWEHRE,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,plus kampf,plus KAMPF,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,plus kraft,plus KRAFT,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,plus machinenpistolen,plus MACHINENPISTOLEN,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,plus nahkampf,plus NAHKAMPF,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,plus pistolen,plus PISTOLEN,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,plus schottflinten,plus SCHOTTFLINTEN,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,plus schwierigkeitsgrad,plus Schwierigkeitsgrad,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,plus tarnung,plus TARNUNG,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,plus technik,plus TECHNIK,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,poczatek ramki,poczatek ramki,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,power scout,Power Scout,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,prince of persia,Prince of Persia,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,progress aim,progress aim,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,progress armor,progress armor,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,progress life,progress life,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,progress lightning,progress lightning,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,progress noise,progress noise,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,progress stamina,progress stamina,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,progress weap health,progress weap health,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,punkte display,PUNKTE display,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,punktelimit,Punktelimit,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,ramka niska,ramka niska,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,ramka wstanie,ramka wstanie,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,ramka wysoka,ramka wysoka,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,ramka wysoka po raz 2,ramka wysoka po raz 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,release camera,release camera,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,reserved for progress copy,reserved for progress copy,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,reserved for status bar,reserved for status bar,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,reserved for statusbar,reserved for statusbar,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,restricted area v 1,Restricted Area v 1,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,right arrow,RIGHT ARROW,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,rollercoaster tycoon 3,Rollercoaster Tycoon 3,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,rundenlimit,Rundenlimit,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,rundenzeit,Rundenzeit,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,santa claus in trouble,Santa Claus in Trouble,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,save kolchez a21 22 22 2002 10 22,Save Kolchez'a 21:22:22 2002 10 22,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,schatten,Schatten,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,schwierigkeitsgrad,Schwierigkeitsgrad,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,second sight,Second Sight,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,shade zorn der engel,Shade Zorn der Engel,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,sherlock holmes,Sherlock Holmes,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,shop basket,shop basket,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,shop client,shop client,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,shop vendor,shop vendor,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,show athletics,Show Athletics,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,show gewehre,Show GEWEHRE,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,show gewehrexp needed,Show GEWEHRExp Needed,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,show kampf,Show KAMPF,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,show kampfexp needed,Show KAMPFExp Needed,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,show kraftexp needed,Show KRAFTExp Needed,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,show machinenpistolen,Show MACHINENPISTOLEN,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,show machinenpistolenxp needed,Show MACHINENPISTOLENxp Needed,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,show nahkampf,Show NAHKAMPF,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,show nahkampfexp needed,Show NAHKAMPFExp Needed,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2005/CBS012005DVD.7z,CBS012005DVD,2005,DVD,show pistolen,Show PISTOLEN,disc-metadata-value,high,unknown,multiword
